Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2025-05-16,1.0,325.81,232 Main St,1.0,325.81,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
2023-07-29,1.0,176.1,342 Main St,1.0,176.1,1.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2023-08-23,5.0,45.31,774 Main St,8.0,226.55,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-03-17,4.0,221.96,193 Main St,7.0,887.84,1.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2023-11-02,2.0,601.43,761 Main St,5.0,1202.86,2.5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-08-17,5.0,691.28,183 Main St,10.0,3330.4075,2.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2024-09-14,4.0,417.89,302 Main St,4.0,1671.56,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2024-01-13,4.0,409.28,956 Main St,8.0,1637.12,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-06-16,2.0,356.35,746 Main St,6.0,712.7,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
2024-04-15,5.0,170.22,769 Main St,8.0,851.1,1.6,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-09,4.0,384.85,988 Main St,9.0,1539.4,2.25,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
2024-11-20,4.0,115.77,586 Main St,7.0,463.08,1.75,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2025-04-29,3.0,579.55,882 Main St,8.0,1738.65,2.6666666666666665,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2023-02-27,2.0,438.76,426 Main St,2.0,877.52,1.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
2025-05-19,5.0,488.35,968 Main St,9.0,2441.75,1.8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2023-04-16,4.0,328.56,803 Main St,4.0,1314.24,1.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2025-03-28,1.0,68.39,412 Main St,3.0,68.39,3.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
2023-05-03,4.0,595.62,738 Main St,8.0,2382.48,2.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2024-02-17,5.0,644.64,205 Main St,6.0,3223.2,1.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-08-20,5.0,397.81,223 Main St,5.0,1989.05,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
2024-01-01,3.0,236.5,916 Main St,8.0,709.5,2.6666666666666665,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2024-10-15,5.0,472.01,178 Main St,10.0,2360.05,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2023-09-01,5.0,253.75,740 Main St,9.0,1268.75,1.8,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
2024-11-10,3.0,676.21,260 Main St,5.0,2028.63,1.6666666666666667,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
2024-02-13,3.0,134.05,192 Main St,3.0,402.15,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
2024-04-09,5.0,217.43,752 Main St,10.0,1087.15,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2023-05-31,1.0,553.56,644 Main St,5.0,553.56,5.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2023-11-05,2.0,28.55,864 Main St,7.0,57.1,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-01-26,2.0,255.26,803 Main St,6.0,510.52,3.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-03-15,5.0,292.54,263 Main St,8.0,1462.7,1.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-11,4.0,147.51,979 Main St,4.0,590.04,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
2024-08-04,3.0,569.84,920 Main St,8.0,1709.52,2.6666666666666665,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2024-02-21,5.0,574.79,497 Main St,8.0,2873.95,1.6,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True
2023-10-05,4.0,598.19,430 Main St,7.0,2392.76,1.75,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-03-02,4.0,390.84,860 Main St,9.0,1563.36,2.25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-09-28,2.0,398.45,650 Main St,7.0,796.9,3.5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2023-05-27,5.0,623.81,171 Main St,6.0,3119.05,1.2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-14,4.0,174.49,259 Main St,5.0,697.96,1.25,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2025-03-15,1.0,479.56,923 Main St,1.0,479.56,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2024-10-07,4.0,653.13,973 Main St,8.0,2612.52,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
2023-08-29,3.0,481.1,664 Main St,3.0,1443.3,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-03-26,5.0,271.69,543 Main St,7.0,1358.45,1.4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2025-03-08,3.0,463.81,283 Main St,8.0,1391.43,2.6666666666666665,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2023-05-25,2.0,639.88,432 Main St,5.0,1279.76,2.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-07-24,4.0,404.58,510 Main St,5.0,1618.32,1.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-02-05,1.0,76.93,685 Main St,6.0,76.93,6.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2024-12-11,4.0,190.64,853 Main St,5.0,762.56,1.25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-12-18,2.0,88.73,140 Main St,5.0,177.46,2.5,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2024-03-12,5.0,485.71,903 Main St,10.0,2428.55,2.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2025-03-14,5.0,78.29,508 Main St,5.0,391.45,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
2024-04-11,5.0,22.14,456 Main St,10.0,110.7,2.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2024-03-26,1.0,679.65,390 Main St,6.0,679.65,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2023-02-02,1.0,178.44,328 Main St,2.0,178.44,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-14,5.0,655.55,282 Main St,5.0,3277.75,1.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2024-04-11,4.0,577.08,384 Main St,8.0,2308.32,2.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
2023-08-24,3.0,197.97,551 Main St,5.0,593.91,1.6666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2024-01-14,3.0,411.95,672 Main St,7.0,1235.85,2.3333333333333335,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-09-19,2.0,443.22,742 Main St,5.0,886.44,2.5,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2025-05-07,3.0,364.14,396 Main St,7.0,1092.42,2.3333333333333335,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
2025-05-13,3.0,430.06,534 Main St,8.0,1290.18,2.6666666666666665,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-12-04,1.0,320.92,883 Main St,5.0,320.92,5.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2023-10-08,3.0,107.36,808 Main St,5.0,322.08,1.6666666666666667,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2024-07-04,2.0,359.86,646 Main St,4.0,719.72,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-18,4.0,434.23,670 Main St,8.0,1736.92,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-01,2.0,645.85,634 Main St,5.0,1291.7,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2025-06-09,4.0,214.35,664 Main St,7.0,857.4,1.75,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2025-04-27,3.0,638.5,890 Main St,4.0,1915.5,1.3333333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-12-12,1.0,365.57,146 Main St,5.0,365.57,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-10-24,3.0,568.05,618 Main St,6.0,1704.15,2.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2023-10-16,3.0,490.01,894 Main St,4.0,1470.03,1.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2025-06-13,3.0,372.6,356 Main St,7.0,1117.8,2.3333333333333335,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
2023-05-25,5.0,240.61,785 Main St,10.0,1203.05,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-06-03,1.0,586.62,871 Main St,5.0,586.62,5.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2024-03-10,3.0,257.84,185 Main St,4.0,773.52,1.3333333333333333,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
2023-08-20,5.0,435.66,891 Main St,9.0,2178.3,1.8,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
2024-08-28,5.0,261.33,154 Main St,5.0,1306.65,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-01-23,1.0,422.54,876 Main St,1.0,422.54,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2023-03-19,5.0,330.45,230 Main St,10.0,1652.25,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2023-12-02,3.0,120.82,799 Main St,5.0,362.46,1.6666666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2024-05-20,1.0,14.06,471 Main St,5.0,14.06,5.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2023-05-03,1.0,491.11,592 Main St,4.0,491.11,4.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2023-04-30,4.0,677.37,156 Main St,8.0,2709.48,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
